eg_property_id,property_label,city,country,topic,observed_share,importance,recent_signal_share,days_since_last_signal,staleness,relevance,score_raw,recommended_question,score
3b984f3ba8df55b2609a1e33fd694cf8407842e1d833c9b4d993b07fc83a2820,"San Isidro de El General, Costa Rica (3b984f3b)",San Isidro de El General,Costa Rica,location,0.2052008668111352,0.8693645484949833,0.14285714285714285,174,0.4767123287671233,1.0,0.4257779287622798,How convenient and walkable did the location feel during your stay?,66.03338145709357
3b984f3ba8df55b2609a1e33fd694cf8407842e1d833c9b4d993b07fc83a2820,"San Isidro de El General, Costa Rica (3b984f3b)",San Isidro de El General,Costa Rica,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.0,1058,1.0,1.0,0.41060128826741166,Did the room and amenities match what the listing promised?,63.67965472929427
3b984f3ba8df55b2609a1e33fd694cf8407842e1d833c9b4d993b07fc83a2820,"San Isidro de El General, Costa Rica (3b984f3b)",San Isidro de El General,Costa Rica,wifi,0.01033505584264044,0.5265886287625419,0.0,589,1.0,1.0,0.3759765794574236,"How reliable was the Wi-Fi for browsing, streaming, or work?",58.309750724788515
3b984f3ba8df55b2609a1e33fd694cf8407842e1d833c9b4d993b07fc83a2820,"San Isidro de El General, Costa Rica (3b984f3b)",San Isidro de El General,Costa Rica,noise,0.058509751625270875,0.5259130434782608,0.0,1072,1.0,1.0,0.3754942214450361,How quiet was the room at night?,58.23494240693264
3b984f3ba8df55b2609a1e33fd694cf8407842e1d833c9b4d993b07fc83a2820,"San Isidro de El General, Costa Rica (3b984f3b)",San Isidro de El General,Costa Rica,value,0.047507917986331055,0.5862541806020067,0.14285714285714285,174,0.4767123287671233,1.0,0.2871224633867047,Did the stay feel like good value for the price you paid?,44.529473861713974
3b984f3ba8df55b2609a1e33fd694cf8407842e1d833c9b4d993b07fc83a2820,"San Isidro de El General, Costa Rica (3b984f3b)",San Isidro de El General,Costa Rica,parking,0.03817302883813969,0.5112709030100334,0.2857142857142857,308,0.8438356164383561,1.0,0.2820237197509588,"How easy was parking, and were there any extra fees or surprises?",43.7387159085484
3b984f3ba8df55b2609a1e33fd694cf8407842e1d833c9b4d993b07fc83a2820,"San Isidro de El General, Costa Rica (3b984f3b)",San Isidro de El General,Costa Rica,service,0.24920820136689448,0.868,0.5714285714285714,174,0.4767123287671233,1.0,0.2790282230347349,How helpful and responsive was the staff during your stay?,43.27414796372587
3b984f3ba8df55b2609a1e33fd694cf8407842e1d833c9b4d993b07fc83a2820,"San Isidro de El General, Costa Rica (3b984f3b)",San Isidro de El General,Costa Rica,cleanliness,0.19803300550091682,0.7978595317725752,0.7142857142857143,70,0.1917808219178082,1.0,0.1386804473167719,How clean did the room and bathroom feel when you arrived?,21.507782014275335
5f5a0cd8662f0ddf297f2d27358f680daab5d3ac22fd45a4e1c3c3ec2c101a12,"Freudenstadt, Germany (5f5a0cd8)",Freudenstadt,Germany,location,0.2052008668111352,0.8693645484949833,0.0,867,1.0,1.0,0.6104623822247223,How convenient and walkable did the location feel during your stay?,94.67586886862213
5f5a0cd8662f0ddf297f2d27358f680daab5d3ac22fd45a4e1c3c3ec2c101a12,"Freudenstadt, Germany (5f5a0cd8)",Freudenstadt,Germany,service,0.24920820136689448,0.868,0.0,806,1.0,1.0,0.6095042047531992,How helpful and responsive was the staff during your stay?,94.52726628918688
5f5a0cd8662f0ddf297f2d27358f680daab5d3ac22fd45a4e1c3c3ec2c101a12,"Freudenstadt, Germany (5f5a0cd8)",Freudenstadt,Germany,checkin,0.03533922320386731,0.6567224080267559,0.0,1072,1.0,1.0,0.4611463929123892,Was check-in smooth and clear when you arrived?,71.5186335732963
5f5a0cd8662f0ddf297f2d27358f680daab5d3ac22fd45a4e1c3c3ec2c101a12,"Freudenstadt, Germany (5f5a0cd8)",Freudenstadt,Germany,breakfast,0.09418236372728789,0.6011705685618729,0.0,1072,1.0,1.0,0.4221382365349458,"If you used breakfast, how good and convenient was it?",65.46890601344474
5f5a0cd8662f0ddf297f2d27358f680daab5d3ac22fd45a4e1c3c3ec2c101a12,"Freudenstadt, Germany (5f5a0cd8)",Freudenstadt,Germany,value,0.047507917986331055,0.5862541806020067,0.0,1072,1.0,1.0,0.4116640416256504,Did the stay feel like good value for the price you paid?,63.844475855892796
5f5a0cd8662f0ddf297f2d27358f680daab5d3ac22fd45a4e1c3c3ec2c101a12,"Freudenstadt, Germany (5f5a0cd8)",Freudenstadt,Germany,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.0,1072,1.0,1.0,0.40382013781465326,Did the room and amenities match what the listing promised?,62.627974347770916
5f5a0cd8662f0ddf297f2d27358f680daab5d3ac22fd45a4e1c3c3ec2c101a12,"Freudenstadt, Germany (5f5a0cd8)",Freudenstadt,Germany,wifi,0.01033505584264044,0.5265886287625419,0.0,1072,1.0,1.0,0.36976726198846854,"How reliable was the Wi-Fi for browsing, streaming, or work?",57.34675522568499
5f5a0cd8662f0ddf297f2d27358f680daab5d3ac22fd45a4e1c3c3ec2c101a12,"Freudenstadt, Germany (5f5a0cd8)",Freudenstadt,Germany,noise,0.058509751625270875,0.5259130434782608,0.0,1072,1.0,1.0,0.36929287020109686,How quiet was the room at night?,57.27318237998419
5f5a0cd8662f0ddf297f2d27358f680daab5d3ac22fd45a4e1c3c3ec2c101a12,"Freudenstadt, Germany (5f5a0cd8)",Freudenstadt,Germany,parking,0.03817302883813969,0.5112709030100334,0.0,1072,1.0,1.0,0.35901125017578395,"How easy was parking, and were there any extra fees or surprises?",55.67861842712266
5f5a0cd8662f0ddf297f2d27358f680daab5d3ac22fd45a4e1c3c3ec2c101a12,"Freudenstadt, Germany (5f5a0cd8)",Freudenstadt,Germany,cleanliness,0.19803300550091682,0.7978595317725752,1.0,61,0.16712328767123288,1.0,0.042134020570098796,How clean did the room and bathroom feel when you arrived?,6.534514038137817
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,"Ocala, United States (7d027ef7)",Ocala,United States,wifi,0.01033505584264044,0.5265886287625419,0.0,892,1.0,1.0,0.4790801299884442,"How reliable was the Wi-Fi for browsing, streaming, or work?",74.29995505874027
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,"Ocala, United States (7d027ef7)",Ocala,United States,location,0.2052008668111352,0.8693645484949833,0.06382978723404255,16,0.043835616438356165,1.0,0.4228472602991531,How convenient and walkable did the location feel during your stay?,65.57886764724795
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,"Ocala, United States (7d027ef7)",Ocala,United States,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.010638297872340425,125,0.3424657534246575,1.0,0.3653288087319007,Did the room and amenities match what the listing promised?,56.658400904871755
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,"Ocala, United States (7d027ef7)",Ocala,United States,checkin,0.03533922320386731,0.6567224080267559,0.02127659574468085,7,0.019178082191780823,1.0,0.32677489384790415,Was check-in smooth and clear when you arrived?,50.67912110612798
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,"Ocala, United States (7d027ef7)",Ocala,United States,value,0.047507917986331055,0.5862541806020067,0.05319148936170213,44,0.12054794520547946,1.0,0.3066788847555913,Did the stay feel like good value for the price you paid?,47.56245548183066
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,"Ocala, United States (7d027ef7)",Ocala,United States,breakfast,0.09418236372728789,0.6011705685618729,0.0851063829787234,13,0.03561643835616438,1.0,0.28397811649560023,"If you used breakfast, how good and convenient was it?",44.04182092419017
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,"Ocala, United States (7d027ef7)",Ocala,United States,parking,0.03817302883813969,0.5112709030100334,0.010638297872340425,7,0.019178082191780823,1.0,0.2571220681673316,"How easy was parking, and were there any extra fees or surprises?",39.87674903132363
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,"Ocala, United States (7d027ef7)",Ocala,United States,service,0.24920820136689448,0.868,0.4574468085106383,7,0.019178082191780823,1.0,0.24246186015930676,How helpful and responsive was the staff during your stay?,37.603115190207525
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,"Ocala, United States (7d027ef7)",Ocala,United States,noise,0.058509751625270875,0.5259130434782608,0.0851063829787234,0,0.0,1.0,0.2407597653334055,How quiet was the room at night?,37.33913937248111
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,"Ocala, United States (7d027ef7)",Ocala,United States,cleanliness,0.19803300550091682,0.7978595317725752,0.6914893617021277,0,0.0,1.0,0.12316745100911394,How clean did the room and bathroom feel when you arrived?,19.101890272296405
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,"Rome, Italy (823fb249)",Rome,Italy,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.0,813,1.0,1.0,0.5243038342311054,Did the room and amenities match what the listing promised?,81.31364438227898
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,"Rome, Italy (823fb249)",Rome,Italy,wifi,0.01033505584264044,0.5265886287625419,0.0,640,1.0,1.0,0.4800909491112973,"How reliable was the Wi-Fi for browsing, streaming, or work?",74.45672176789665
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,"Rome, Italy (823fb249)",Rome,Italy,parking,0.03817302883813969,0.5112709030100334,0.0,1072,1.0,1.0,0.46612577574241987,"How easy was parking, and were there any extra fees or surprises?",72.2908800041814
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,"Rome, Italy (823fb249)",Rome,Italy,checkin,0.03533922320386731,0.6567224080267559,0.033112582781456956,100,0.273972602739726,1.0,0.3922160848611611,Was check-in smooth and clear when you arrived?,60.828315879438065
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,"Rome, Italy (823fb249)",Rome,Italy,value,0.047507917986331055,0.5862541806020067,0.046357615894039736,129,0.35342465753424657,1.0,0.36534631291189423,Did the stay feel like good value for the price you paid?,56.66111560687137
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,"Rome, Italy (823fb249)",Rome,Italy,location,0.2052008668111352,0.8693645484949833,0.271523178807947,41,0.11232876712328767,1.0,0.3576291198198418,How convenient and walkable did the location feel during your stay?,55.464265510139235
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,"Rome, Italy (823fb249)",Rome,Italy,breakfast,0.09418236372728789,0.6011705685618729,0.09271523178807947,54,0.14794520547945206,1.0,0.3099883018783993,"If you used breakfast, how good and convenient was it?",48.07570896095364
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,"Rome, Italy (823fb249)",Rome,Italy,noise,0.058509751625270875,0.5259130434782608,0.033112582781456956,55,0.1506849315068493,1.0,0.28749144601763127,How quiet was the room at night?,44.58669892946195
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,"Rome, Italy (823fb249)",Rome,Italy,service,0.24920820136689448,0.868,0.6357615894039735,41,0.11232876712328767,1.0,0.1985345975954216,How helpful and responsive was the staff during your stay?,30.79048943086143
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,"Rome, Italy (823fb249)",Rome,Italy,cleanliness,0.19803300550091682,0.7978595317725752,0.8278145695364238,2,0.005479452054794521,1.0,0.07068065771767668,How clean did the room and bathroom feel when you arrived?,10.96177729615347
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,location,0.2052008668111352,0.8693645484949833,0.0,574,1.0,1.0,0.6447919512329336,How convenient and walkable did the location feel during your stay?,100.0
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,checkin,0.03533922320386731,0.6567224080267559,0.0,1058,1.0,1.0,0.4870791241982721,Was check-in smooth and clear when you arrived?,75.54050934831115
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,breakfast,0.09418236372728789,0.6011705685618729,0.0,1058,1.0,1.0,0.4458773302843726,"If you used breakfast, how good and convenient was it?",69.15057320920211
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,value,0.047507917986331055,0.5862541806020067,0.0,574,1.0,1.0,0.43481411530207337,Did the stay feel like good value for the price you paid?,67.43479264445642
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.0,1092,1.0,1.0,0.42652910677272804,Did the room and amenities match what the listing promised?,66.14988074170962
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,wifi,0.01033505584264044,0.5265886287625419,0.0,539,1.0,1.0,0.3905612553728761,"How reliable was the Wi-Fi for browsing, streaming, or work?",60.57167038547358
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,noise,0.058509751625270875,0.5259130434782608,0.0,539,1.0,1.0,0.39006018599475395,How quiet was the room at night?,60.49396014464876
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,parking,0.03817302883813969,0.5112709030100334,0.0,1092,1.0,1.0,0.3792003754134745,"How easy was parking, and were there any extra fees or surprises?",58.80972532122798
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,service,0.24920820136689448,0.868,0.7142857142857143,103,0.2821917808219178,1.0,0.1829166385014149,How helpful and responsive was the staff during your stay?,28.368319137925393
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,cleanliness,0.19803300550091682,0.7978595317725752,0.7142857142857143,103,0.2821917808219178,1.0,0.1681356953319727,How clean did the room and bathroom feel when you arrived?,26.075960627373437
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,location,0.2052008668111352,0.8693645484949833,0.0,1012,1.0,1.0,0.6109391817942808,How convenient and walkable did the location feel during your stay?,94.74981513433572
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,service,0.24920820136689448,0.868,0.0,548,1.0,1.0,0.6099802559414991,How helpful and responsive was the staff during your stay?,94.60109648936069
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,cleanliness,0.19803300550091682,0.7978595317725752,0.0,548,1.0,1.0,0.5606895868617512,How clean did the room and bathroom feel when you arrived?,86.95666653245799
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,checkin,0.03533922320386731,0.6567224080267559,0.0,1072,1.0,1.0,0.4615065697358043,Was check-in smooth and clear when you arrived?,71.5744929590604
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,breakfast,0.09418236372728789,0.6011705685618729,0.0,548,1.0,1.0,0.42246794617035455,"If you used breakfast, how good and convenient was it?",65.5200402800525
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,value,0.047507917986331055,0.5862541806020067,0.0,1012,1.0,1.0,0.41198557042671186,Did the stay feel like good value for the price you paid?,63.894341366845076
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.0,1072,1.0,1.0,0.4041355401612932,Did the room and amenities match what the listing promised?,62.67688971435341
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,wifi,0.01033505584264044,0.5265886287625419,0.0,1058,1.0,1.0,0.3700560674521409,"How reliable was the Wi-Fi for browsing, streaming, or work?",57.39154571401539
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,noise,0.058509751625270875,0.5259130434782608,0.0,1072,1.0,1.0,0.36958130514267545,How quiet was the room at night?,57.317915404493434
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,parking,0.03817302883813969,0.5112709030100334,0.0,1072,1.0,1.0,0.35929165469297414,"How easy was parking, and were there any extra fees or surprises?",55.72210602287414
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.0,550,1.0,1.0,0.5612059087879768,Did the room and amenities match what the listing promised?,87.03674227242936
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,wifi,0.01033505584264044,0.5265886287625419,0.005,302,0.8273972602739726,1.0,0.47255422964082117,"How reliable was the Wi-Fi for browsing, streaming, or work?",73.2878611057769
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,location,0.2052008668111352,0.8693645484949833,0.135,15,0.0410958904109589,1.0,0.41930865699577596,How convenient and walkable did the location feel during your stay?,65.03006996194638
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,breakfast,0.09418236372728789,0.6011705685618729,0.03,82,0.22465753424657534,1.0,0.37229414754037665,"If you used breakfast, how good and convenient was it?",57.738646834610364
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,checkin,0.03533922320386731,0.6567224080267559,0.035,27,0.07397260273972603,1.0,0.36147743261457116,Was check-in smooth and clear when you arrived?,56.06109566401613
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,value,0.047507917986331055,0.5862541806020067,0.04,48,0.13150684931506848,1.0,0.33592864019262664,Did the stay feel like good value for the price you paid?,52.09876450074841
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,parking,0.03817302883813969,0.5112709030100334,0.015,88,0.2410958904109589,1.0,0.3244278336909178,"How easy was parking, and were there any extra fees or surprises?",50.315118399131045
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,noise,0.058509751625270875,0.5259130434782608,0.045,42,0.11506849315068493,1.0,0.29614485827356535,How quiet was the room at night?,45.92874611838662
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,service,0.24920820136689448,0.868,0.53,8,0.021917808219178082,1.0,0.227317896501465,How helpful and responsive was the staff during your stay?,35.25445627334537
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,cleanliness,0.19803300550091682,0.7978595317725752,0.71,12,0.03287671232876712,1.0,0.13570673909215805,How clean did the room and bathroom feel when you arrived?,21.046593220133648
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,"Bangkok, Thailand (e52d67a7)",Bangkok,Thailand,value,0.047507917986331055,0.5862541806020067,0.0,673,1.0,1.0,0.4184161464479404,Did the stay feel like good value for the price you paid?,64.89165158589051
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,"Bangkok, Thailand (e52d67a7)",Bangkok,Thailand,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.0,1072,1.0,1.0,0.41044358709409173,Did the room and amenities match what the listing promised?,63.65519704600304
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,"Bangkok, Thailand (e52d67a7)",Bangkok,Thailand,wifi,0.01033505584264044,0.5265886287625419,0.0,1072,1.0,1.0,0.37583217672558744,"How reliable was the Wi-Fi for browsing, streaming, or work?",58.28735548062333
